ID_Transaccion;Monto;Fecha;Banco;Marca;Estado
TRX0394;"[{account_name"": ""account_ppzjhwxj"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/X50E5IZ0M5G1737RPQWHFMW0QYHVUDYE"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_tdefwa"", ""monto"": 310000, ""vtex_transaction_id"": ""X50E5IZ0M5G1737RPQWHFMW0QYHVUDYE""]";30/07/2026 0:00;BANCO_B;"[{""financial_entity"": ""ica"", ""amount"": ""-188.48"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-911.75"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-482.29"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1704.62"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]";AUTORIZADO
TRX0395;"[{account_name""account_mvunoehw"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/PAPD22DOEORL9KXRENLI0OI5IAC72RI8"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_xijspb"", ""monto"": 125000, ""vtex_transaction_id"": ""PAPD22DOEORL9KXRENLI0OI5IAC72RI8}]""";20/07/2026 10:00;BANCO_B;"""[{""financial_entity"": ""aumento"", ""amount"": ""-4760.18"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3016.2"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1637.43"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-536.06"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0396;"[{account_name"": ""account_aqqqafed"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/ENSNRCWN6J01YYA3BZFGT0LT1VWPK2E8"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_gadbyd"", ""monto"": ""$225.000,00"", ""vtex_transaction_id"": ""ENSNRCWN6J01YYA3BZFGT0LT1VWPK2E8""]";18/07/2026 9:00;BANCO_A;"[{""financial_entity"": ""fuente"", ""amount"": ""-332.0"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-114.74"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-591.21"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]";AUTORIZADO
TRX0397;"[{account_name"": ""account_tcqjcqgz"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/45LOX9723G3DI4MJ8HMI0V986GAONPEO"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_rjomup"", ""monto"": 165000, ""vtex_transaction_id"": ""45LOX9723G3DI4MJ8HMI0V986GAONPEO""]";15/07/2026 11:00;BANCO_C;"{{""financial_entity"": ""ica"", ""amount"": ""-2500.2"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4588.95"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0398;"({account_name"": ""account_pxbphqvt"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/GRQ1JYT1PUGI6OU8EXBL86OD1JD98XBV"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_gbmtcb"", ""monto"": 95000, ""vtex_transaction_id"": ""GRQ1JYT1PUGI6OU8EXBL86OD1JD98XBV})""";13/07/2026 19:00;BANCO_A;"({""financial_entity"": ""fuente"", ""amount"": ""-3749.94"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1669.42"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""})""";AUTORIZADO
TRX0399;"({account_name"": ""account_isyciswq"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/LCI1RN9DFDV8FHZYXMKYFJF7LATZJM1F"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_tjqqlm"", ""monto"": 310000, ""vtex_transaction_id"": ""LCI1RN9DFDV8FHZYXMKYFJF7LATZJM1F})""";08/07/2026 23:00;BANCO_C;"{{""financial_entity"": ""ica"", ""amount"": ""-665.5"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2571.7"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1879.72"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4692.78"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0400;"""[{account_name"": ""account_yxxgoqvr"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/A74RTEHK07ZAR48N7QPUMO7SUNXYTVU6"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_hfipyf"", ""monto"": 275000, ""vtex_transaction_id"": ""A74RTEHK07ZAR48N7QPUMO7SUNXYTVU6}]""";01/07/2026 15:00;BANCO_C;"({""financial_entity"": ""ica"", ""amount"": ""-4336.39"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2715.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4623.96"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""})""";AUTORIZADO
TRX0401;"[{account_name"": ""account_zcxuvkca"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/PFQ6WZ8GYA83NSDQFJP9C30C2SA7AR35"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_wjqbiz"", ""monto"": 205000, ""vtex_transaction_id"": ""PFQ6WZ8GYA83NSDQFJP9C30C2SA7AR35""}]""""";02/07/2026 8:00;BANCO_C;"[{financial_entityfinancial_entity"": ""ica"", ""amount"": ""-1645.93"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-4356.64"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4612.4"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1478.0"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0402;"[{account_name"": ""account_mrpnojjz"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/D00HL45NJD7U9ROYQFK6HPWWBRXU8M48"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_xsuubn"", ""monto"": 225000, ""vtex_transaction_id"": ""D00HL45NJD7U9ROYQFK6HPWWBRXU8M48""}]""""";11/07/2026 6:00;BANCO_A;"[{financial_entityfinancial_entity"": ""cree"", ""amount"": ""-3768.53"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3551.55"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0403;"""[{account_name"": ""account_roigrtdb"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/9HWLLX8Z9DYVPAFDJZPGID12DYM1M552"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_uuipsi"", ""monto"": 188000, ""vtex_transaction_id"": ""9HWLLX8Z9DYVPAFDJZPGID12DYM1M552}]""";05/07/2026 16:00;BANCO_A;"[{""financial_entity"": ""iva"", ""amount"": ""-1622.17"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-1687.14"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1183.59"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2065.29"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]";AUTORIZADO
TRX0404;"[{account_name"": ""account_hkdqxflm"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/IQGVU4WOAEOJX1GVEV2V7S35YXAV8PYQ"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_abtqqw"", ""monto"": 1100000, ""vtex_transaction_id"": ""IQGVU4WOAEOJX1GVEV2V7S35YXAV8PYQ""]";30/07/2026 11:00;BANCO_A;"({""financial_entity"": ""aumento"", ""amount"": ""-1812.36"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-1076.53"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2483.8"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-152.19"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""})""";AUTORIZADO
TRX0405;"""[{account_name"": ""account_skndwigv"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/Y2AL723Z5Y2QPHZGGF0YX5J8D3R0K884"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_tnaiye"", ""monto"": ""155.000 COP"", ""monto"": 155000, ""vtex_transaction_id"": ""Y2AL723Z5Y2QPHZGGF0YX5J8D3R0K884}]""";27/07/2026 14:00;BANCO_A;"[{""financial_entity"": ""fuente"", ""amount"": ""-1889.49"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-922.08"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2128.87"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]";AUTORIZADO
TRX0406;"[{account_name""account_ejtxngrn"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/CDPU56YA68UH1JENC06EAZJ7JWWIHAK0"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_pugwqq"", ""monto"": ""260.000 COP"", ""monto"": 260000, ""vtex_transaction_id"": ""CDPU56YA68UH1JENC06EAZJ7JWWIHAK0}]""";13/07/2026 8:00;BANCO_B;"""[{""financial_entity"": ""ica"", ""amount"": ""-2283.83"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4380.51"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0407;"({account_name"": ""account_vmofimif"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/7R4AKFYOKWNJCAWORA8A2ZBEMO4PQ4AT"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_bdfdha"", ""monto"": 240000, ""vtex_transaction_id"": ""7R4AKFYOKWNJCAWORA8A2ZBEMO4PQ4AT})""";29/07/2026 17:00;BANCO_C;"({""financial_entity"": ""fuente"", ""amount"": ""-2341.43"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4898.56"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3223.92"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-291.87"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""})""";AUTORIZADO
TRX0408;"""[{account_name"": ""account_xtktufbt"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/CVIZXMDIRAVQ8KWUK0OJ10214X6M2464"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_fnxqqs"", ""monto"": 260000, ""vtex_transaction_id"": ""CVIZXMDIRAVQ8KWUK0OJ10214X6M2464}]""";08/07/2026 1:00;BANCO_B;"""[{""financial_entity"": ""fuente"", ""amount"": ""-2136.45"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1219.33"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3363.66"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4878.44"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0409;"({account_name"": ""account_yoeeyatq"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/GLY4TIHE6YFH6MXQ4LOC6X8HFQTOEI8L"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_ponfym"", ""monto"": 350000, ""vtex_transaction_id"": ""GLY4TIHE6YFH6MXQ4LOC6X8HFQTOEI8L})""";23/07/2026 9:00;BANCO_A;"[{""financial_entity"": ""ica"", ""amount"": ""-853.9"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3925.8"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4558.27"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3311.86"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]";AUTORIZADO
TRX0410;"""[{account_name"": ""account_hhifzfqu"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/WVK14CR82T5CGWI5L3TC8GEOPBZSO80A"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_eqwamd"", ""monto"": ""$320.000,00"", ""vtex_transaction_id"": ""WVK14CR82T5CGWI5L3TC8GEOPBZSO80A}]""";03/07/2026 15:00;BANCO_C;"[{""financial_entity"": ""aumento"", ""amount"": ""-2262.21"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2875.8"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-982.8"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]";AUTORIZADO
TRX0411;"[{account_name"": ""account_cbcncezv"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/1CNJ4TA7PAZ1953NSCJRTIR5HMI6M4PB"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_pmhgtt"", ""monto"": 145000, ""vtex_transaction_id"": ""1CNJ4TA7PAZ1953NSCJRTIR5HMI6M4PB""}]""""";08/07/2026 16:00;BANCO_A;"[{""financial_entity"": ""cree"", ""amount"": ""-1451.41"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3728.97"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-139.28"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1930.48"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]";AUTORIZADO
TRX0412;"[{account_name""account_sjzakevq"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/UV7FWL9SEO9HE14AU2CIB7L4TL7IN4WC"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_vpomml"", ""monto"": ""$320.000,00"", ""vtex_transaction_id"": ""UV7FWL9SEO9HE14AU2CIB7L4TL7IN4WC}]""";05/07/2026 4:00;BANCO_C;"{{""financial_entity"": ""ica"", ""amount"": ""-3851.28"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3626.41"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4865.21"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3793.76"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0413;"[{account_name"": ""account_euarvdcj"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/G7N8H63KBSUF5N8CU3SLYKSD9LU0VVWK"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_usiwaj"", ""monto\"": 250000, ""vtex_transaction_id"": ""G7N8H63KBSUF5N8CU3SLYKSD9LU0VVWK""]";24/07/2026 20:00;BANCO_B;"[{""financial_entity"": ""cree"", ""amount"": ""-2693.61"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4140.45"", ""detail"": ""tax_withholding""}, {""marca\"": ""AMERICANINO""}]";AUTORIZADO
TRX0414;"{""account_name"": ""account_innmvjqs"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/Z900CQ3T1C5WSGPD3CSICO8GWPRZMTGZ"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_ubfqnk"", ""monto\"": 175000, ""vtex_transaction_id"": ""Z900CQ3T1C5WSGPD3CSICO8GWPRZMTGZ}]""";27/07/2026 23:00;BANCO_A;"""[{""financial_entity"": ""ica"", ""amount"": ""-4720.32"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-105.52"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4226.18"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-805.06"", ""detail"": ""tax_withholding""}, {""marca\"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0415;"[{account_name""account_rkedsool"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/QKWADGRMN0E0R4SEZ9X4Z3WYHVHWXPGO"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_ltrwfv"", ""monto\"": 125000, ""vtex_transaction_id"": ""QKWADGRMN0E0R4SEZ9X4Z3WYHVHWXPGO}]""";15/07/2026 2:00;BANCO_A;"({""financial_entity"": ""cree"", ""amount"": ""-2202.18"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4483.88"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3457.09"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4108.63"", ""detail"": ""tax_withholding""}, {""marca\"": ""RIFLE""})""";AUTORIZADO
TRX0416;"""[{account_name"": ""account_pzhyjvzz"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/03F01KJTNWFL5ZM9IWB3CTVFNMMP1ZCV"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_oyrprp"", ""monto"": 410000, ""vtex_transaction_id"": ""03F01KJTNWFL5ZM9IWB3CTVFNMMP1ZCV}]""";28/07/2026 4:00;BANCO_A;"""[{""financial_entity"": ""ica"", ""amount"": ""-1761.06"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1557.9"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-1639.78"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0417;"({account_name"": ""account_ovhpqljs"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/4EVGPJ22F1L9HPH1WIHTEOIYKQQE5YC9"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_qnbcke"", ""monto"": 198000, ""vtex_transaction_id"": ""4EVGPJ22F1L9HPH1WIHTEOIYKQQE5YC9})""";23/07/2026 7:00;BANCO_B;"({""financial_entity"": ""iva"", ""amount"": ""-1761.56"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-4695.34"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-3583.26"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-389.22"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""})""";AUTORIZADO
TRX0418;"[{account_name"": ""account_oygnktoi"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/74WMFGSI4JI6IH7NSTXQO5YHBVUA7NRN"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_wycoet"", ""monto"": 95000, ""vtex_transaction_id"": ""74WMFGSI4JI6IH7NSTXQO5YHBVUA7NRN""]";07/07/2026 22:00;BANCO_B;"({""financial_entity"": ""iva"", ""amount"": ""-259.39"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-800.55"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3870.3"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""})""";AUTORIZADO
TRX0419;"({account_name"": ""account_olonmmeo"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/ED5UXHSJPVEE9VSED1W0JGVYCPMF4LVA"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_eumdaq"", ""monto"": 145000, ""vtex_transaction_id"": ""ED5UXHSJPVEE9VSED1W0JGVYCPMF4LVA})""";02/07/2026 2:00;BANCO_A;"{{""financial_entity"": ""aumento"", ""amount"": ""-2047.36"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3077.05"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3282.03"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1221.37"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0420;"{""account_name"": ""account_hqwwpidh"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/DGJJIYJTMM1KZS596R2JH1ZZ9N6YOFBM"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_ejhqxd"", ""monto"": 165000, ""vtex_transaction_id"": ""DGJJIYJTMM1KZS596R2JH1ZZ9N6YOFBM}]""";06/07/2026 23:00;BANCO_C;"[{""financial_entity"": ""cree"", ""amount"": ""-4104.84"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-287.5"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]";AUTORIZADO
TRX0421;"[{account_name""account_eyhlyykr"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/61XZ5DJWC7Y3I4B5UIMFIAMQ97VE5XYY"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_gxvsmv"", ""monto"": 260000, ""vtex_transaction_id"": ""61XZ5DJWC7Y3I4B5UIMFIAMQ97VE5XYY}]""";02/07/2026 12:00;BANCO_A;"""[{""financial_entity"": ""aumento"", ""amount"": ""-2905.98"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-299.86"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0422;"[{account_name""account_phxewgoe"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/PN13T3MQ32WKZBLK6BTDN494VDGYXXAJ"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_ndtqie"", ""monto"": 410000, ""vtex_transaction_id"": ""PN13T3MQ32WKZBLK6BTDN494VDGYXXAJ}]""";07/07/2026 23:00;BANCO_A;"""[{""financial_entity"": ""fuente"", ""amount"": ""-2271.24"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2025.26"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-807.51"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0423;"{""account_name"": ""account_glzorogc"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/D14CFN0U36CLXDQP9UU6Q4EDI1BDT58U"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_xxarxi"", ""monto"": 95000, ""vtex_transaction_id"": ""D14CFN0U36CLXDQP9UU6Q4EDI1BDT58U}]""";11/07/2026 19:00;BANCO_A;"({""financial_entity"": ""ica"", ""amount"": ""-670.87"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1554.49"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""})""";AUTORIZADO
TRX0424;"[{account_name"": ""account_bbyqzsbn"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/95S20UOWJK04OYS18RXMOCP2YVZ3RCRD"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_vrsrns"", ""monto"": 150000, ""vtex_transaction_id"": ""95S20UOWJK04OYS18RXMOCP2YVZ3RCRD""}]""""";11/07/2026 0:00;BANCO_A;"""[{""financial_entity"": ""iva"", ""amount"": ""-116.25"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-1266.0"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0425;"[{account_name"": ""account_taqeocyh"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/2HHVU0SAHPDC9LLLW4S258M1WKX835WT"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_byhyja"", ""monto"": ""$198.000,00"", ""vtex_transaction_id"": ""2HHVU0SAHPDC9LLLW4S258M1WKX835WT""]";20/07/2026 13:00;BANCO_A;"[{""financial_entity"": ""iva"", ""amount"": ""-4521.09"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4157.24"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2071.37"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-3450.88"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}}]""""";AUTORIZADO
TRX0426;"({account_name"": ""account_zcsrdpch"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/GUY5PCNM8L39KWFAXFVZ77LEB6SXYVSH"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_pysxey"", ""monto"": 165000, ""vtex_transaction_id"": ""GUY5PCNM8L39KWFAXFVZ77LEB6SXYVSH})""";20/07/2026 1:00;BANCO_C;"[{financial_entityfinancial_entity"": ""ica"", ""amount"": ""-1937.98"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3838.42"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-3083.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3973.71"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0427;"({account_name"": ""account_knrsaxpk"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/UOGXG3R0SNWS7SUILUPM0ZNG7V6W1E99"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_wfrwsj"", ""monto"": 260000, ""vtex_transaction_id"": ""UOGXG3R0SNWS7SUILUPM0ZNG7V6W1E99})""";18/07/2026 17:00;BANCO_A;"""[{""financial_entity"": ""ica"", ""amount"": ""-4017.37"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4784.93"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]""";AUTORIZADO
